name,phone,address,website,rating,user_ratings_total
EMLAK KÜPÜ YILDIRIM GAYRİMENKUL & DANIŞMANLIK,,"Maden, Kilyos Cd. No:154, 34450 Sarıyer/İstanbul, Türkiye",,5,23
TURYAP Yeniköy Erdem Emlak,0536 951 18 02,"Yeniköy, Nuri Paşa Cd. No: 71, 34464 Sarıyer/İstanbul, Türkiye",https://www.sariyeremlakcisi.com/,4.3,11
Easy Gayrimenkul,0532 449 03 26,"Maslak, Unnamed Road, 34485 Sarıyer/İstanbul, Türkiye",,4.9,32
Remax FLY Gayrimenkul Danışmanlık / Sarıyer-Tarabya,(0212) 262 80 68,"Tarabya Mahallesi, Şalcıkır Caddesi, Tarabya, Şakacı Sk. No: 2/2, 34457 Sarıyer/İstanbul, Türkiye",https://remaxfly.com/,5,37
Uğur Soydan Emlak Borsası,0532 314 62 90,"arabayolu caddesi no 142 köşkevler, Kireçburnu, 34457 Sarıyer/İstanbul, Türkiye",http://ugursoydan.sahibinden.com/,4.4,12
Doğuş Emlak YENİKÖY - SARIYER - İSTANBUL,(0212) 299 78 58,"Yeniköy, Kapalı Bakkal Sk. 11/A, 34464 Sarıyer/İstanbul, Türkiye",,3.7,3
Murat Çakmak Gayrimenkul Danışmanlığı,(0212) 262 61 11,"Yeniköy, Adnan Kahveci Cd. No:114/B, 34440 Sarıyer/İstanbul, Türkiye",http://www.muratçakmak.com.tr/,5,3
PROFESYONEL REALTORS (Emlakçılar),0541 978 31 80,"Yeniköy, Sait Halim Paşa Cd., 34450 Sarıyer/İstanbul, Türkiye",http://www.proemlakcilar.sahibinden.com/,5,8
Plus Gayrimenkul,(0212) 286 47 47,"Maslak Mah. Taşyoncası Sok. Ağaoğlu 1453 Sitesi T4a Blok Kat -9, Maslak, 34398 Sarıyer/İstanbul, Türkiye",,5,178
Sarıyer Emlak Danışmanlığı,(0212) 218 47 47,"Sarıyer Merkez, Kekik Sk. No: 7/2, 34450 Sarıyer/İstanbul, Türkiye",http://sariyeremlaksariyer.com/,,
SARIYER TURYAP,0532 454 29 29,"Sarıyer Merkez, Meserburnu Cd. No:22-1, 34450 Sarıyer/İstanbul, Türkiye",,4.5,8
Sevince Demir Gayrimenkul,0532 256 79 44,"Zekeriyaköy Mah. Demir Celik Sokak Panora Life Sitesi 4 C Blok Dukkan 5, Koç Üniversitesi Batı Kampüsü Yanı, Zekeriyaköy, 34450 Sarıyer/İstanbul, Türkiye",http://sevincedemir.com/,5,11
Remax Sarıyer Emlak Danışmanı,0532 449 60 88,"İstinye, Mehter Sk. No:11, 34460 Sarıyer/İstanbul, Türkiye",,5,7
Etki Emlak,(0212) 223 62 24,"Tarabya, Şalcıkır Cd. 21/A, 34457 Sarıyer/İstanbul, Türkiye",http://www.etkiemlak.com/,5,8
REMAX SARIYER EMLAK DANIŞMANI MUHAMMET ALİ MERAL,0535 050 34 53,"İstinye, Çayır Mh. Sk. no:22 K:2, 34396 Sarıyer/İstanbul, Türkiye",https://www.remax.com.tr/danisman/39910/muhammet-ali-meral,5,11
Topaloğlu Emlak,(0212) 299 85 92,"Ferahevler, Balabandere Cd. No:54 B, 34457 Sarıyer/İstanbul, Türkiye",,4.3,12
Büyükdere Emlak,0507 835 99 63,"Büyükdere, Uzun Fıstık Sk. No:4A, 34453 Sarıyer/İstanbul, Türkiye",http://buyukdereemlak.net/,3.7,19
Mavi Beyaz Gayrimenkul,,"Tarabya, Han Çayırı Yolu Sk., 34457 Sarıyer/İstanbul, Türkiye",https://mavibeyazemlak.sahibinden.com/,5,6
YENİKÖY VIP GAYRİMENKUL,(0212) 223 33 53,"Ferahevler, Adnan Kahveci Cd. 37 C, 34457 Sarıyer/İstanbul, Türkiye",http://www.yenikoyvipgayrimenkul.com/,4.7,6
Keller Williams Karma Sarıyer Bölge Müdürlüğü,(0212) 229 18 88,"Poligon Mahallesi, Sarıyer Cd. ABC Plaza No:117/B, Kat: 2 D:5, Poligon, 34460 Sarıyer/İstanbul, Türkiye",,4.5,16
modest can emlak,0553 395 18 30,"Ferahevler Mah. Adnan Kahveci Cad. Avşar Sok. NO:2/B Sarıyer, Ferahevler, 34457 Sarıyer/İstanbul, Türkiye",,4.6,5
DB GAYRİMENKUL,0533 360 30 04,"maslak mah. mashattan sitesi anka sokak t-105 nolu ofis maslak mah. mashattan sitesi, t-105 nolu ofis, Maslak, Anka Sk., 34203 Sarıyer/İstanbul, Türkiye",,4.6,5
Hisar Emlak,(0212) 265 89 59,"Rumelihisarı, Rumeli Hisarı, Nisbetiye Cd No:61 D:C, 34470 Sarıyer/İstanbul, Türkiye",,1.6,13
Özgür Çoban Mashattan Yetkili Emlak Ofisi,0533 656 35 55,"Maslak Mah Anka Sok. Mashattan Ticari Kısım, Maslak, No: 113/114, 34398 Sarıyer/İstanbul, Türkiye",http://www.mashattan.net/,4.9,29
REMAX ASTYLE GAYRİMENKUL DANIŞMANLIK A.Ş.,0532 200 25 30,"HUZUR MAH. AZERBAYCAN CAD. SKYLAND SİTESİ B BLOK NO: 4B, İÇ KAPI, Huzur, NO: 80, 34475 Sarıyer/İstanbul, Türkiye",http://www.remaxastyle.com/,5,57
Dap Yeni Levent,444 9 327,"Huzur Mah. Cesur Sk, Huzur, İbrahim Karaoğlanoğlu Cd. Eski Polis Lojmanları, 34475 Sarıyer/İstanbul, Türkiye",http://yenilevent.com.tr/,3.9,218
Coldwell Banker Türkiye,(0212) 488 00 00,"Polaris Plaza Ahi Evran Cad. No:21 Kat:22, Maslak, 34398 Sarıyer/İstanbul, Türkiye",http://www.cb.com.tr/,4.5,83
Faik Yılmaz Gayrimenkul A.Ş.,0850 532 4225,"Seba Office Boulevard, Ayazağa, 34325 Sarıyer/İstanbul, Türkiye",https://www.faikyilmaz.com.tr/,4.6,7
Diamond Proje Gayrimenkul,(0212) 288 69 88,"Maden, Şifa Yolu Üstü Sk. 3/1, 34450 Sarıyer/İstanbul, Türkiye",http://www.diamondproje.com/,3.7,7
Rall & Sandıkçı,(0212) 342 01 00,"Yeniköy, Çelebi Deresi Sk. NO:16B, 34450 Sarıyer/İstanbul, Türkiye",http://www.rsgayrimenkul.com/,4.6,11
TURYAP SARIYER MADEN TEMSİLCİLİĞİ,(0212) 342 41 00,"kilyos caddesi no:171 Ruşenoğlu apt kat:1 Daire:3, Maden, 34450 Sarıyer/İstanbul, Türkiye",http://www.turyap.com.tr/sariyermaden,4.9,8
KD Gayrimenkul,0532 603 67 74,"Maslak, Akasya Sk. Ağaoğlu Maslak 1453 Residence 20/AE, 34485 Sarıyer/İstanbul, Türkiye",http://www.kdgayrimenkul.com/,4.7,3
GM GAYRİMENKUL VE MİMARLIK,0532 054 72 93,"Ayazağa, Mustafa Kemal Atatürk Cd No:12, 34475 Sarıyer/İstanbul, Türkiye",,5,3
Dinamik Gayrimenkul,0532 352 00 55,"Maslak, Maslak Meydan Sk. Beybi Giz Plaza No:1/15, 34398 Sarıyer/İstanbul, Türkiye",,5,1
FSOON GAYRİMENKUL AJANSI,0505 488 15 18,"Spring Giz Plaza, FSOON GAYRİMENKUL AJANSI, Maslak, Maslak Meydan Sk. No:5/6, 34485 Sarıyer/İstanbul, Türkiye",http://www.fsoon.com.tr/,5,16
Holl Gayrimenkul,(0212) 323 02 20,"Poligon Mah. Sarıyer Cd. No:117/B ABC Plaza Kat:2 D:5 Plaza Kat:2 D:5, Poligon, 34467 Sarıyer/İstanbul, Türkiye",,5,1
Aslan Gayrimenkul Mühendislik,0535 692 79 17,"İstinye, Çayır Cd. No:41, 34460 Sarıyer/İstanbul, Türkiye",,,
Alican Al Gayrimenkul,0507 403 30 38,"26, İstinye, İstinye Cd., 34460 Sarıyer/İstanbul, Türkiye",,5,1
Sky World Gayrimenkul Hizmetleri,0537 619 01 49,"Ağaoğlu Maslak 1453 Sitesi Taşyoncası Sokak T4b Blok No:105 Kat:-9, Maslak, 34485 Sarıyer/İstanbul, Türkiye",https://skyworldgayrimenkul.sahibinden.com/,5,4
ECEM EMLAK,(0212) 342 12 02,"Acarlar sitesi Boğaziçi Koru Evleri E 31 Blk, Zekeriyaköy, 34450 Sarıyer/İstanbul, Türkiye",,4.7,15
hedef gayrimenkul by ismail geçim,(0212) 323 29 29,"Maslak Mahallesi Sanatkarlar sokak Eclipse Sitesi F Blok No:8, Maslak, 34485 Sarıyer/İstanbul, Türkiye",http://www.hedefig.com/,5,6
NO3 GAYRİMENKUL İSTANBUL,(0212) 328 03 03,"Maslak, Büyükdere Cd. Noramin İş Merkezi, 34470 Sarıyer/İstanbul, Türkiye",http://www.no3gayrimenkul.com/,,
Bosfor Gayrimenkul,,"Maden, Esenevler, Yunus Emre Cd. No:2, 34762 Sarıyer/İstanbul, Türkiye",,,
Western Union Hedef Gayrimenkul,(0212) 323 38 38,"Maslak, Akasya Sk. No:5, 34457, 34457 Sarıyer/İstanbul, Türkiye",http://www.hedefig.com/,4.6,14
Gayrimenkul Danışmanı Yasemin Öztürk,0532 688 20 75,"Yeniköy, Köybaşı Cd. 86 D D:1, 34464 Sarıyer/İstanbul, Türkiye",,5,4
Century21 Açı Gayrimenkul,(0212) 342 40 60,"Zekeriyaköy, 4. Cd. No:3, 34450 Sarıyer/İstanbul, Türkiye",,4.8,4
Tarabya Rotam Gayrimenkul Danişmanliği,(0212) 223 28 28,"Ferahevler, Adnan Kahveci Cd. No:18, 34000 Sarıyer/İstanbul, Türkiye",https://tarabyarotagayrimenkul.sahibinden.com/,4,3
Zingat,0850 532 0505,"Doğuş Center, Maslak, Ahi Evran Cd. No:4/4, 34398 Sarıyer/İstanbul, Türkiye",https://www.zingat.com/,3.4,114
TRUSA Investment Management,(0212) 212 24 00,"Köybaşı Cad. İskele Çıkmazı Recaizade Mahmud Ekrem Yalısı No:6, Yeniköy, 34460 Sarıyer/İstanbul, Türkiye",http://www.trusa.com.tr/,4.6,134
4A Danışmanlık Ve Gayrimenkul Değerleme A.Ş,0541 698 46 49,"Ayazağa Ticaret Merkezi, Maslak, Sümer Sokağı B Blok, No: 1, Kat: 14/B, 34485 Sarıyer/İstanbul, Türkiye",https://4adegerleme.com/,5,6
Ertaş Gayrimenkul Danışmanlığı,(0212) 346 24 92,"atatürk oto san sit 2 kısım 54 sokak no 11 atatürk oto san sit, 2 kısım, 54 sokak no 11, 34398 Sarıyer/İstanbul, Türkiye",https://ertasgayrimenkul.sahibinden.com/,3.8,5
tunay gayrimenkul,0533 423 58 49,"vişne 2 mahllesi,3.cadde, no:8 zekeriyaköy,sariyer ,istanbul, Zekeriyaköy, 34450 sariyer/Sarıyer/İstanbul, Türkiye",,4.3,11
Devrim Gayrimenkul,0532 231 35 69,"Büyükdere, Dede Yusuf Sk. 3 A, 34453 Sarıyer/İstanbul, Türkiye",,,
Fatih Bayraktaroğlu,0536 336 81 41,"Yeniköy, Güzel Köşkler Sk. No:2 D:2, 34464 Sarıyer/İstanbul, Türkiye",https://www.agentbosphorus.com/,5,16
ACARLAR EMLAK,(0212) 342 04 42,"Acarlar Sitesi, Fulya cad. E30 blok, Zekeriyaköy, 34450 Zekeriyaköy Köyü/Sarıyer/Sarıyer/İstanbul, Türkiye",http://www.acremlak.com/,4.1,268
İCAZ EMLAK,0555 712 34 61,"Fatih, Cumhuriyet Cd. NO:311/A, 34830 Beykoz/İstanbul, Türkiye",http://www.icazemlak.com/,5,206
Adress Emlak,,"Kavacık, Boğaziçi Cd. 3 D:Kat1, 34810 Beykoz/İstanbul, Türkiye",http://www.adress.com.tr/,4.9,129
BEYKOZ AJANS GAYRİMENKUL,0537 311 11 15,"Paşabahçe, Ahmetçavuş Sokağı No:8, 34800 Beykoz/İstanbul, Türkiye",,4.6,15
RE/MAX 7TEPE GAYRİMENKUL,(0216) 485 16 00,"Acarkent, 3. Cd. 3.kısım T-019 No:10 İç kapı No:1, 34800 Beykoz/İstanbul, Türkiye",http://www.remax7tepe.com/,4.7,46
Redstone Gold Gayrimenkul,0546 548 53 53,"Kavacık, Akbey Sk. No:10 D:8, 34810 Beykoz/İstanbul, Türkiye",https://www.redstonegold.com/,4.9,131
Öz ÜÇLER GAYRİMENKUL,0544 879 90 90,"Yavuz Selim, Dutdere Cd. No:1, 34830 Beykoz/İstanbul, Türkiye",,4.9,19
RİVA PLUS EMLAK,0536 931 81 81,"Riva, Meftun caddesi No:119 No:119, 34829 Beykoz/İstanbul, Türkiye",http://www.rivaemlakci.com/,4.9,59
Marka Villa Gayrimenkul,(0216) 485 00 08,"Acarlar, 10. Cd. No:1, 34800 Beykoz/İstanbul, Türkiye",http://www.markavilla.com/,4.6,19
ATS EMLAK & GAYRİMENKUL YATIRIM DANIŞMANLIĞI,(0216) 424 20 22,"Yalıköy, Baharatcı Sk. No:5, 34820 Beykoz/İstanbul, Türkiye",https://atsgayrimenkulemlak.sahibinden.com/,4.2,13
Ceylin Gayrimenkul,0532 154 44 74,"Kavacık, Fatih Sultan Caddesi Beşler Plaza No 38 B Blok KAt : 6, 34810 Beykoz/İstanbul, Türkiye",http://ceylingayrimenkul.com/,5,3
Pro Gayrimenkul Exclusive,(0216) 680 74 44,"Acarlar, Acrloft, 34800 Beykoz/İstanbul, Türkiye",http://www.progayrimenkul.com.tr/,4.2,16
Century21 Aragonit,(0216) 440 07 07,"Kavacık Mahallesi Fatih Sultan Mehmet Cadde. Detay Plaza. No:56 K:2 D:2, Kavacık, 34810 Beykoz/İstanbul, Türkiye",https://century21aragonit.sahibinden.com/,4.4,16
Merkez Emlak,(0216) 413 40 48,"Çubuklu, Orhan Veli Kanık Cd. No:53 D:10, 34805 Beykoz/İstanbul, Türkiye",https://merkezemlakkavacik.com/,3.9,19
KAVACIK EVİM EMLAK,0532 607 45 68,"Kavacık, Orhan Veli Kanık Cd. No: 112, 34805 Beykoz/İstanbul, Türkiye",http://kavacikevimemlak.com/,3.6,28
YASMİN EMLAK,0532 408 48 65,"Göztepe Mahallesi Hisar Evleri G/5 Blok D: 2 Anadolu Hisarı Beykoz /, İSTANBUL, Akkavak Caddesi, Göztepe, 34815 Beykoz/İstanbul, Türkiye",,5,6
TEKANT GAYRİMENKUL (RİVA EMLAK OFİSİ),(0216) 319 12 92,"Riva, Şht. Mehmet Ali Şener Cd. No:40C, 34829 Beykoz/İstanbul, Türkiye",http://tekantemlak.com/,4.9,48
Taştan Gayrimenkul,0536 215 70 20,"Çubuklu, Şht. Zekeriya Seçkin Kahraman Sk. No:20, 34800 Beykoz/İstanbul, Türkiye",,5,3
Me Gayrimenkul & Danışmanlık,0532 575 16 07,"Kavacık, Kaptanlar Cd. no:22, 34810 Beykoz/İstanbul, Türkiye",https://www.megayrimenkul.com/,5,17
Kavacık KOPUZ EMLAK Oto,(0216) 413 03 74,"Kavacık, Otağtepe Cd. No:28 A, 34810 Beykoz/İstanbul, Türkiye",https://renevagayrimenkul.sahibinden.com/,3.1,10
Riva Gayrimenkul inşaat,0537 516 91 08,"Ömerli, Beykoz Cd. No:35, 34845 Cumhuriyet Köyü/Beykoz/İstanbul, Türkiye",http://www.kanalrivagayrimenkul.com/,5,4
Acarkent Realty West,0533 232 56 66,"Acarlar, Fatih Sultan Mehmet Cd. 19/a, 34800 Beykoz/İstanbul, Türkiye",,4.5,22
AYIKCAN EMLAK,(0216) 308 81 91,"Anadolu Hisarı, Anadoluhisarı İskelesi No:18/B, 34810 Beykoz/İstanbul, Türkiye",http://www.ayikcanemlak.com/,4.7,14
Bir Gayrimenkul,(0216) 425 76 20,"VARIŞLI PLAZA, Kavacık, Özkan Sk. NO:2 /5, 34820 Beykoz/İstanbul, Türkiye",http://www.birgayrimenkul.com/,4.5,8
Pekan gayrimenkul,0532 352 45 90,"palmiye caddesi Göztepe Mahallesi Göksu Evleri sitesi A7-B, Göztepe, 34810 Beykoz/İstanbul, Türkiye",,5,1
Dream Home Gayrimenkul,(0216) 465 05 50,"Kavacık, Gülşen Sok. No:11, 34810 Beykoz/İstanbul, Türkiye",,4,12
ZGM EMLAK,(0216) 424 18 60,"Yalıköy, Çayır Cd. No:16, 34820 Beykoz/İstanbul, Türkiye",,5,7
Beykoz Emlak,,"Merkez, Mehmet Yavuz Cd. No:31, 34820 Beykoz/İstanbul, Türkiye",,,
BOZKIR GAYRİMENKUL,(0216) 537 84 94,"Kavacık, Otağcı Sk. No:1, 81640 Beykoz/İstanbul, Türkiye",,5,1
Hekimbaşı Gayrimenkul,0542 102 26 61,"Yeni Mahalle, Küçüksu Cd. NO: 327, 34815 Beykoz/İstanbul, Türkiye",https://www.hekimbasigayrimenkul.com/,5,2
Fatih Emlak,0532 522 53 53,"Kavacık, Okul Cad. Hasan Yavuz Meydanı No:14, 34810 Beykoz/Istanbul - Asia, Türkiye",http://fatihemlakkavacik.com/iletisim,3.2,16
Evkuran Gayrimenkul,0552 945 59 94,"Otağtepe Caddesi, Kavacık, Berksun Sk. No: 23 Kat 2, 34810 Beykoz/İstanbul, Türkiye",http://www.sdglobalemlak.com/,5,1
Foryou Gayrimenkul,,"Rüzgarlıbahçe, Cumhuriyet Cd. No:39/30, 34805 Beykoz/İstanbul, Türkiye",,4,4
TURYAP,(0216) 465 80 40,"Göztepe, Palmiye Cd. 24/B, 34815 Beykoz/İstanbul, Türkiye",http://www.turyap.com.tr/anadoluhisari,4.2,5
CV HAZIR OFİS,(0216) 693 17 10,"Kavacık Mh. Özkan Sk. Varışlı Plaza No:2 Kat 4-5 pk, Kavacık, 34810 Beykoz/İstanbul, Türkiye",http://www.cvofis.com/hazirofis,4.6,14
BEYKOZ EMLAKCISI,0530 327 25 01,"Soğuksu, Aydınlar Sk. NO:50, 34800 Beykoz/İstanbul, Türkiye",,,
Beykoz Acar Gayrimenkul Danışmanlık,(0216) 322 12 64,"Paşabahçe, Reşadiye Bağlar Cd. No:29, 34800 Beykoz/İstanbul, Türkiye",,4.7,3
Duran Gayrimenkul,,"Anadolu Hisarı, Körfez Cd. No:2, 34810 Beykoz/İstanbul, Türkiye",,4.6,9
Seda Emlak,(0216) 479 72 44,"Fatih, Karanfil Cd. No:5, 34830 Beykoz/İstanbul, Türkiye",,5,5
Beykoz Gümüşsuyu Emlak & İnşaat,0530 645 14 33,"Gümüşsuyu, Gümüşsuyu Cd. No:94 D:B, 34820 Beykoz/İstanbul, Türkiye",http://gumussuyuemlak.sahibinden.com/,1,1
TOSUNOĞLU EMLAK,0544 664 53 53,"İshaklı, Bozhane Yolu No:2, 34829 Beykoz/İstanbul, Türkiye",,5,1
Miras Gayrimenkul Danışmanlık Akın Çavuşoğlu,0532 677 93 91,"Paşabahçe, İncirköy, Saip Molla Cd., 34800 Beykoz/İstanbul, Türkiye",,5,1
Acce Gayrimenkul,(0216) 485 35 05,"Acarlar, 9. Cd. No:3/1, 34800 Beykoz/İstanbul, Türkiye",http://accegayrimenkul.com/,5,3
Beykoz Emlak,,"Kavacık Mh. Fatih Sultan Mehmet Cd. Tonoğlu Plaza, Kavacık, No:3 Kat:4, 34810 Beykoz/İstanbul, Türkiye",,,
Vita Estate Gayrimenkul Ltd Şti,0552 476 90 24,"Görele, Bahri Yaşar Yılmaz Cd. No:20B, 34050 Beykoz/İstanbul, Türkiye",http://vitaestategayrimenkul.com/,5,2
Villavens Gayrimenkul,0533 678 32 68,"Acarlar, 3. Cd., 34800 Beykoz/İstanbul, Türkiye",http://www.villavens.com/,5,1
Central İstanbul Gayrimenkul ve Danışmanlık,(0216) 693 07 97,"Kavacık, Özgür Cd. No:15 D:2, 34810 Beykoz/İstanbul, Türkiye",,,
Aliye Boğa,0532 489 54 84,"Acarlar, Acarkent, 34820 Beykoz/İstanbul, Türkiye",,5,12
İstestate Meriç Gayrimenkul Danışmanlık,0532 695 10 83,"Çiftlik, Çavuşbaşı Cumhuriyet Cd. No:171, 34830 Beykoz/İstanbul, Türkiye",http://www.istestate.com/,5,2
Pro Gayrimenkul,(0216) 680 74 44,"No:2, Gümüşsuyu, Kemer Çk., 34820 Beykoz/İstanbul, Türkiye",https://progayrimenkul.com.tr/projeler/riva-konaklari,5,1
Keller Williams EKOL,(0216) 485 13 61,"Acarlar Mah. 10. Cadde F Kapısı Karşısı, Acarlar, 10. Cd., 34800 Beykoz/İstanbul, Türkiye",https://www.kwekol.com/,4.3,23
RealtyPark Gayrimenkul,(0216) 440 03 50,"Kavacık, Funda Sk. 4 A, 34810 Beykoz/İstanbul, Türkiye",,5,3
VELİCEM ACARLI AN GAYRİMENKUL,(0216) 462 37 97,"Anadolu Hisarı, Kızılserçe Sok. NO:3, 34810 Beykoz/İstanbul, Türkiye",http://www.velicemacarli.com/,3,4
Çelik Gayrimenkul,(0216) 440 36 65,"Elmalı, Keser Cd. no 2, 34825 Beykoz/İstanbul, Türkiye",https://celikgayrimenkul.sahibinden.com/,5,1
ÖZLER Gayrimenkul Yapı İnşaat Taahhüt,(0216) 537 85 76,"Soğuksu Mh. Karadut Sk. No:41 Sarı Konaklar Sitesi C Blok D:12, Soğuksu, 34810 Beykoz/İstanbul, Türkiye",,4.5,4
...,(0216) 322 14 53,"Merkez, Kelle İbrahim Cd. no:28, 34820 Beykoz/İstanbul, Türkiye",,5,3
Aspar Gayrimenkul Danışmanlık & Değerleme ve Yatırım Uzmanlığı,0533 736 33 61,"Yeni Mahalle, Küçüksu Cd. 327A, 34815 Beykoz/İstanbul, Türkiye",,5,1
Kratos Gayrimenkul,0532 235 77 08,"Acarlar 9. Caddesi NO: 1/30 Collesium, Acarlar, D:5.Kat, 34820 Beykoz/İstanbul, Türkiye",http://kratosgayrimenkul.com/,5,1
dhg gayrimenkul danışmanlık,0533 152 36 25,"Kavacık, Yeni Sk. 11/1, 34800 Beykoz/İstanbul, Türkiye",,4,1
Green Emlak,(0216) 465 01 02,"Göztepe mahallesi Çamlık Caddesi B26B, Göztepe, No: 5, 34815 Beykoz/İstanbul, Türkiye",https://greenemlak.sahibinden.com/,4.5,6
Boğaziçi Gayrimenkul,(0216) 537 05 05,"İncirköy, Polenez Yolu 43/1, 34800 Beykoz/İstanbul, Türkiye",,5,1
Özkan Gayrimenkul Şile Şubesi,0533 226 30 30,"Ahmetli, Üsküdar Cd. NO: 303, 34980 Şile/İstanbul, Türkiye",http://www.ozkangayrimenkul.com/,4.9,27
Westworld Gayrimenkul & Mimarlık - Şile Emlak,0553 052 34 52,"Çavuş, Cumhuriyet Cd. No:107, 34980 Şile/İstanbul, Türkiye",http://westworldgayrimenkul.com/,5,20
MAN GAYRİMENKUL LİMİTED ŞİRKETİ,(0216) 704 19 50,"AHMETLİ MAHALLESİ KUMBABA CADDESİ, Kumbaba, Peker Sk. 2/2, 34980 Şile/İstanbul, Türkiye",https://m11p.sahibinden.com/,4.8,8
Remax Anka Gayrimenkul,(0216) 706 75 76,"Çavuş, Bayrak Cd. No:7A D:25, 34980 Şile/İstanbul, Türkiye",http://linktr.ee/remaxanka,5,40
ŞİLE ERAS GAYRİMENKUL,(0216) 711 07 01,"Üsküdar Cad.Salcıoğulları Sit.A Blk No:220, Çavuş, 34980 Şile/İstanbul, Türkiye",,3.9,11
Ali Baba Emlak,0554 992 31 12,"Balibey, Tavanlı Cd. No:1 D:3, 34980 Şile/İstanbul, Türkiye",https://silealibabaemlak.sahibinden.com/,4.7,14
My World Emlak,0532 431 80 63,"Çavuş, Cumhuriyet Cd. 104C, 34990 Şile/İstanbul, Türkiye",,5,16
CNS Mimarlık&Gayrimenkul,0532 254 89 37,"Balibey, Atatürk Cd. No:29, 34980 Şile/İstanbul, Türkiye",https://cnsgayrimenkul.com/,5,13
NEW LİFE GAYRİMENKUL YATIRIM İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,0505 252 22 00,"Ahmetli, PEKER SOKAK NO.2/1, 34980 Şile/İstanbul, Türkiye",http://www.newlifegayrimenkul.com/,5,3
Şilede Emlak,0545 679 33 08,"Kumbaba, 34900 Şile/İstanbul, Türkiye",https://wa.me/qr/YRNTMJDM5ZAHM1,5,3
Şile Emlak - Özcan Emlak,0534 605 42 42,"Doğancılı, No:38, 34980 Şile/İstanbul, Türkiye",,5,10
TURYAP ŞİLE IŞIKLAR TEMSİLCİLİĞİ,0532 503 20 52,"ÜSKÜDAR CADDESİ ŞİLE GİRİŞİ IŞIKLAR YANI, Ahmetli, NO 333, 34983 Şile/İstanbul, Türkiye",http://www.turyap.com.tr/sileisiklar,5,1
DR.HOUSE GAYRİMENKUL YÖNETİMİ,(0216) 704 13 11,"Balibey, Atatürk Cd. NO:29, 34980 Şile/İstanbul, Türkiye",http://www.drhouse.com.tr/,4.7,23
Azim Emlak,(0216) 711 28 62,"Hacı Kasım, Üsküdar Cd. No:41, 34980 Şile/İstanbul, Türkiye",,4.9,7
İkinci Bahar Gayrimenkul,0532 377 65 43,"Varollar 2 Pasajı, Çavuş, Cumhuriyet Cd. No:69, 34980 Şile/İstanbul, Türkiye",,5,1
Turyap Şile Temsilciliği,0532 410 39 04,"Çavuş, Hacı Kasım, Üsküdar Cd. 54/A, 34980 Şile/İstanbul, Türkiye",,4.8,6
ACAR EMLAK,0542 342 88 72,"gür ap, Çavuş, Cumhuriyet Cd. no104/B, 34980 Şile/İstanbul, Türkiye",,5,1
Yerişenoğlu Gayrimenkul Danışmanlığı,0533 324 36 43,"Çavuş, Cumhuriyet Cd. No:116/A, 34980 Şile/İstanbul, Türkiye",,5,3
Ceyhun Gayrimenkul ve Emlak Danışmanlığı,0537 877 27 67,"Çavuş, Üsküdar Cd. No:83, 34980 Şile/İstanbul, Türkiye",,4.1,9
Adres Şile Gayrimenkul,,"Kumbaba, Kumbaba Cd. No:69, 34980 Şile/İstanbul, Türkiye",,5,1
Şile Gül Emlak,(0216) 710 34 31,"Çavuş, Post Dere Köprüsü C. 180, 34980 Şile/İstanbul, Türkiye",http://silegulemlak.com/,5,2
CYK YAPI GAYRİMENKUL&OTOMOTİV,0544 679 34 58,"Hacı Kasım, Üsküdar Cd. no11/1, 34699 Şile/İstanbul, Türkiye",http://www.cykyapigayrimenkul.com/,4.3,35
Kandilciler gayrimenkul,(0216) 328 21 21,"Karabeyli, karabeyli caddesi No:16, 34980 Şile/İstanbul, Türkiye",,5,11
3K EMLAK,(0216) 711 24 00,"Balibey, Tavanlı Cd. no:17, 34980 Şile/İstanbul, Türkiye",https://sileuckemlak.sahibinden.com/,5,2
Palet Emlak Gayrimenkul / Palet Real Estate,(0216) 711 50 07,"Hacı Kasım, Üsküdar Cd. No 69, 34980 Şile/İstanbul, Türkiye",,4.4,5
BAYRAKTAR EMLAK,(0216) 711 07 77,"Hacı Kasım, Üsküdar Cd. No:90, 34980 Şile/İstanbul, Türkiye",,3.9,15
IŞIK Emlak Gayrimenkul & Danışmanlık,0533 253 70 53,"Kumbaba, Kumbaba Cd. 24/a, 34980 Şile/İstanbul, Türkiye",,5,1
Turyap Şile Kumbaba Temsilciliği,(0216) 710 31 61,"Kumbaba, Kumbaba Cd. No:69, 34980 Şile/İstanbul, Türkiye",http://turyap.com.tr/,5,2
ÜMİT İNŞAAT YAPI & EMLAK OFİSİ,(0216) 704 26 49,"Hacı Kasım, Üsküdar Cd. No:11, 34980 Şile/İstanbul, Türkiye",,4.9,10
Yetiş Al Gayrimenkul,0532 374 01 84,"Ahmetli, Üsküdar Cd. No: 297, 34980 Şile/İstanbul, Türkiye",https://ofisim.sahibinden.com/ilanlarim,,
Terzioğlu Emlak İnşaat,0542 793 18 63,"bp benzinlik karşısı 295/a, Ahmetli, Üsküdar Cd., 34980 Şile/İstanbul, Türkiye",,5,5
ÖZSOY GAYRİMENKUL,(0216) 712 07 11,"Ahmetli, Eski Üsküdar Yolu Cd. No:105 No:105, 34983 Şile/İstanbul, Türkiye",,4.8,4
Şile Emlak dunyasi,,"Çavuş, Cumhuriyet Cd. No:96, 34980, 34980 Şile/İstanbul, Türkiye",,5,1
